target,target_interaction,description,tertiary_rating,pol_prev1,pol_prev2,prev1,prev2,tid,timestamp,tweet_text,annotator,context
Hillary Clinton,Plaintext Mention,"Steven Bonacorsi, Lean Six Sigma Master Black Belt, President of the International Standard for Lean Six Sigma ISLSS, LinkedIn Lean Six Sigma Group Founder",-1,#BREAKING : FBI Field Offices Wanted Investigation Into @HillaryClinton... {{link}} by @drekaplan via @c0nvey,Donald Trump's economic policy advisory team revealed:       13 white men   0 women   0... {{link}} by @kcarruthers via @c0nvey,The latest Lean Six Sigma Group! {{link}},#BREAKING : FBI Field Offices Wanted Investigation Into @HillaryClinton... {{link}} by @drekaplan via @c0nvey,764243491614523392,8/12/2016 23:33:42,Soros told Hillary Clinton (as Sec of State) to intervene in Albanian domestic... {{link}} by @kateloving via @c0nvey,MANUAL,FULL INFORMATION
Hillary Clinton,@Mention,Morningside College Football #WR #3 Snapchat: tantheman20 #RIPBigEth,-1,RT @JasonVK05: Young people please watch the debate and witness first hand how fake Hillary is. Educate yourselves instead of letting media do it.,RT @dloberg22: Everyone watching this debate should remember that Hillary Clinton is basically responsible for the loss of several people's lives.,"RT @Faux_Gruden: Jumping offsides on a 4th down play is like using a snowblower to mow your grass. You just can't do that, man. Get a mower and stay onside.",RT @Nate_Flaherty: I eurostep past a hater like a rondo,783163619739439104,10/4/2016 4:35:32,RT @torifigge: The real clown we should all be worried about.. #ClownSighting @HillaryClinton {{link}},MANUAL,FULL INFORMATION
Hillary Clinton,No Mention of Target,"Marketing at DMSC, went to Iowa State.",1,RT @DJD: The @realDonaldTrump campaign is deleting tweets during the debate that conflict with his on-air claims. {{link}},Trump likes to say how he feels. I don't care about feeling I want results. #debatenight,"RT @DoubleNaeBow: """"We've got some very bad hombres over here."""" Wait what hahahaha",I got approved for @periscopeco Pro yay time to kick up streaming,788932085771669504,10/20/2016 2:37:21,"RT @JustinWise: """"No one has more respect for women than I do.""""      *audience literally laughs*      #debatenight",MANUAL,FULL INFORMATION
Hillary Clinton,@Mention,Sometimes we have 2 put others first b4 ourselves! Spread love n show compassion,1,"RT @CBSNews: WATCH: FLOTUS: When Trump says the election's rigged, """"he's saying your vote doesn't matter"""" {{link}} {{link}}",RT @BernieSanders: I say to Donald Trump: instead of giving speeches about trade why don't you lead by example and make your goods in America. #debatenight,"RT @CBSNews: WATCH: FLOTUS: When Trump says the election's rigged, """"he's saying your vote doesn't matter"""" {{link}} {{link}}",@JonB_954 Ok!! Now that's REAL TALK!&#128525;,792136005579046916,10/28/2016 22:48:35,{{link}} @POTUS a job well done with the American economy @HillaryClinton #StaySteady,MANUAL,FULL INFORMATION
Hillary Clinton,No Mention of Target,"University of Iowa | Journalism| Politics aficionado|America lovin'| TPUSA UI President|The Daily Iowan, Ethics & Politics|  Opinions are my own.",-1,"RT @benshapiro: Hillary looks both corrupt and incompetent. Which, of course, she is.","RT @Haleyfeyer: Nikki Haley, Carly Fiorina, Mia Love, Condoleezza Rice, Dana Perino #ImWithHer not @HillaryClinton","RT @guypbenson: I know, right? """"There is no classified material, and I turned over all work-related emails"""" was pretty brazen. {{link}}","Politics is what I do, not who I am. Who I am has more to do with my family, friends and my country. Love this- @DanaPerino",780565891700232192,9/27/2016 0:33:05,Debate Twitter is the best Twitter.  It's one big family tv night &#127482;&#127480; #DebateNight #maga,MANUAL,FULL INFORMATION
Hillary Clinton,@Mention,♏️ | @tstreek56 you hot as hell 😍😍,-1,Hillary is thoughtful and caring. She's a good person      Real caring & good when she didn't send help to Benghazi during a terror attack &#128530;&#128581;&#127997;,RT @CloydRivers: Where&#8217;s Hillary&#8217;s American flag? Maybe she thought it was an email and got rid of it. Merica. {{link}},&#128129;&#127997;&#128129;&#127997;&#128129;&#127997; {{link}},Hillary is thoughtful and caring. She's a good person      Real caring & good when she didn't send help to Benghazi during a terror attack &#128530;&#128581;&#127997;,788912691473620993,10/20/2016 1:20:17,"RT @5OShadesOfTrey: Speaking of 33,000 lives, what about those 33,000 emails @HillaryClinton?",MANUAL,FULL INFORMATION
Hillary Clinton,@Mention,"Gov. Relations & Nonprofit Consultant - Interests include School Choice, Futbol, 2nd Amend, Bicycles, Technology, Backpacking, & Hunting. Opinions my own.",-1,Clinton eyes Biden for secretary of state - POLITICO {{link}},Hillary's race-card playing is gross #Debates2016,Clinton eyes Biden for secretary of state - POLITICO {{link}},"Awesome!  """"This man's flirty exchange with a customer service rep escalated hilariously"""" {{link}}",792052260968751104,10/28/2016 17:15:49,RT @FoxNews: BREAKING NEWS: FBI reopening investigation into @HillaryClinton's email use. {{link}},MANUAL,FULL INFORMATION
Hillary Clinton,No Mention of Target,"♦ Retired ♦  ☮  Paralegal Investigations ☮ Licensed from 1982 to 2012 in investigations, paralegal services, and legal support with an interest in Civil Rights.",1,RT @DailyCopWatch: Cartoon: Life under President Trump: FOLLOW @RubenBolling on the Twitters and a Face Book.      JOIN Team Dancing... {{link}},"RT @MoveOn: When will #NH's @kellyayotte #DumpTrump & stand #UnitedAgainstHate? Dump, @realDonaldTrump NOW. {{link}}",RT @4charitytravel: Surfing with the dolphins: Photo by Matt Hutton {{link}} #nature #surfing #photography,RT @OccuWorld: THE PERFECT WAVE {{link}},781570578813710336,9/29/2016 19:05:21,RT @RepresentDotUs: Be informed. Think critically about things. #ThursdayThoughts #RepresentUs #Election2016 {{link}},MANUAL,FULL INFORMATION
Hillary Clinton,@Mention,Concerned US citizen that expects our government to work for us. The Trump train is rolling.,-1,RT @AshleyRParker: Trump will lay out his closing argument &#8212;&#160;and plan for his first 100 days &#8212;&#160;in Gettysburg tomorrow. (1/2),"RT @FoxNews: .@LouDobbs: """"The system is the establishment. The Democratic party represents the establishment. @HillaryClinton is the establishment.""""",RT @modernpest100: Woman claims she was attacked by bed bugs on medical transportation van | WSB-TV - {{link}},@JenniferJJacobs in proven no witnesses you could bring out a thousand women and make sure they're paying them well to lie.,789818393859719168,10/22/2016 13:19:13,"RT @TeddyDavisCNN: Exactly one year ago, @HillaryClinton faced 11 hours of Q's from the House Benghazi Committee - I took this photo as she arrived on the Hill {{link}}",MANUAL,FULL INFORMATION
Hillary Clinton,@Mention,Social justice| Equity | Liberation | Isaiah 58: 6-10 ΔΣθ #DST #18 ❤️. Quality over Quantity. Womanist. UT Grad Student #Austin LSU Alumna,1,RT @HillaryforFL: Mayors for Hillary bus tour kicks off in Miami! These Florida mayors are traveling the state to get #SoulsToPolls! {{link}},"RT @PenielJoseph: @realDonaldTrump won't accept election results. Ratchets up rhetoric of fraud, rigged election ensuring wounds he's inflicted continue.",RT @brittany_caplin: Thanks @MonicaBrown for spreading the word about the ways to vote early in Pinellas County! {{link}},"RT @OG_Roshida: this is one of my favorite episodes because, it's actually men out there that thinks this way , yasss Mrs. Huxtable &#128079;&#127998;&#128079;&#127998;&#128149; {{link}}",790520407694708736,10/24/2016 11:48:47,RT @MadisonSiriusXM: This is for those of you that ask what @HillaryClinton has done for the black community {{link}},MANUAL,FULL INFORMATION
Hillary Clinton,No Mention of Target,"Educator, screenwriter",1,Jordan Klepper Fingers the Pulse - Conspiracy Theories Thrive at a Donald Trump Rally on The Daily {{link}} @ComedyCentral,Donald Trump Lashes Out at Jon Stewart for Revealing His Birth Name {{link}},Hilarious Expressions Of Dogs Trying To Catch Treats In Mid-Air | Bored Panda {{link}} via @boredpanda,"Florida man, high on meth, &#8216;cuts off genitals, feeds them to alligator&#8217; - {{link}}",780606227810181120,9/27/2016 3:13:22,He broke out of his cage and it turns out he's just a sniffling house elf #Debatenight,MANUAL,FULL INFORMATION
Hillary Clinton,Plaintext Mention,"Man of fortune, enthusiast of all things that are good, glory seeker, tabletop tactician, fan of wrestling, comic lover and the best dude ever.",-1,Hillary Clinton looks like a Bond villain.,"Somewhere between the heat, my shitty new toy, and listening to Hillary wiggle her forked tongue, I want to smash everything around me.",RT @videogamedeals: Target Ad 10/30-11/05: Buy 2 Get 1 Free All Video Games. {{link}} {{link}},Sometimes you're the best Roadhog ever and other times your team consists of 3 Hanzos. &#128078;,788932827513491457,10/20/2016 2:40:18,RT @LordeManHam: If you think Hillary is a goddamn lizardperson buy my shirt. #debatenight #WorldSeries  {{link}},MANUAL,FULL INFORMATION
Hillary Clinton,@Mention,I have been involved with fitness for 45 years. The gym is the only fountain of youth I know.,-1,RT @EricTrump: This is a must watch --- Such unbelievable corruption! Hillary Clinton vs. James Comey: Email Scandal {{link}} via @YouTube,"RT @TrishIntel: .@BlakemanB on 2nd amend: this has been """"blown way out of proportion..press is willing to attack Trump on anything.""""   {{link}}",RT @KellyannePolls: Statement From Trump Campaign Manager Kellyanne Conway On Clinton's Latest Attack | Donald J Trump for President {{link}},"Happy Birthday to my talented and youngest son, Cody aka Cody Pope.&#8230; {{link}}",769296051639549952,8/26/2016 22:10:46,RT @FoxNews: Sources say @HillaryClinton's team used used technology called BleachBit to destroy records. {{link}},MANUAL,FULL INFORMATION
Hillary Clinton,Plaintext Mention,"Child of God, saved by Grace through faith in Jesus Christ, my Lord & Savior! Pro-Life with no exceptions. Father of 4 wonderful children - blessings from God!",-1,The Conservative Alternative To Donald Trump Isn't Gary Johnson -- It's Evan McMullin #NOT  @forbes {{link}} #TrumpPence2016,"Pope Francis Shocks World, Endorses Donald Trump for President, Releases Statement {{link}}","Nearly 13,000 late-term abortions annually is a national disgrace {{link}} - #Vote  #VoteForLife because #Abortion IS #Murder",Pro-Life Priests Don't Mince Words on Who You Should Vote For {{link}} #Vote and #VoteForLife because #Abortion IS #Murder,790025569903706112,10/23/2016 3:02:28,Nurse of Over 20 Years Destroys Hillary&#8217;s Abortion Lie From The Debate - {{link}} #Abortion is #Sick #Barbaric #Murder,MANUAL,FULL INFORMATION
Hillary Clinton,Plaintext Mention,⚡️Actor. Singer. Performer. Friend. Harry Potter and LOTR Enthusiast. SigEp. APO. UNI. Eccentric Film Watcher/Critic. Optimist. Lover of Life. 515.⚡️,1,RT @robfee: How are so many people JUST NOW offended by Trump? It's like getting to the 7th Harry Potter book & realizing Voldemort might be a bad guy.,"RT @MartinOMalley: As husband & father, these comments make me sick. @realDonaldTrump: real men don't talk this way. You have no business running for President",Just some dudes dancing &#128131;&#127996; &#128526;      Photo cred: @lizardgrace {{link}},RT @MrJasonRBrown: This weekend I'm coming to DES MOINES with the extraordinary @EdenEspinosa! Fri night and 2 shows Sat &#8211; tix here: {{link}},786468227786289152,10/13/2016 7:26:52,"RT @KeiferLirette: Breaking: Former teen mayor of Partridge, Minnesota seen campaigning for Hillary Clinton. {{link}}",MANUAL,FULL INFORMATION
Hillary Clinton,@Mention,"eclectic music lover (I mean, who doesn't love Neon Trees, Bulgaria's Azis, and Algeria's Cheb Mami?), sometimes witchy attorney, and a proud mom",1,"RT @JeffreyGoldberg: When Trump is president, I'm not going to pay my taxes, because that would make me smart.","RT @nhpr: Trump Finally Pays Months-Old Bill for Farmington, N.H.  Rally {{link}} #NHPolitics {{link}}",RT @lebult: stamina is code for not being a man #Debates2016,RT @PhillyD: Trump's response to everything Hillary brings up about his past. &#128514;&#128514;&#128514;   #Debates2016 #debatenight {{link}},780600643769827329,9/27/2016 2:51:10,"RT @HannahCranston: """",,,Then he can talk to me about stamina"""" -@HillaryClinton #debates2016 {{link}}",MANUAL,FULL INFORMATION
Hillary Clinton,No Mention of Target,,1,RT @kellyoxford: Trying to follow Donald Trump's logic is making me feel like I've had a stroke. #debates&#127482;&#127480;,RT @chelseaperetti: TRUMP GOT THE DRY MOUTH CRACKLIN,RT @kellyoxford: Trying to follow Donald Trump's logic is making me feel like I've had a stroke. #debates&#127482;&#127480;,RT @joshhafner: AJ. Yikes. {{link}},780581864524292096,9/27/2016 1:36:33,RT @_Snape_: Lord Voldemort.   #debatenight #debates {{link}},MANUAL,FULL INFORMATION
Hillary Clinton,@Mention,"Hawkeyes, Hillary, Hamilton, and Hummus.",1,"S/O to the 50+ yr old woman here with a giant poster that says """"Hillary = my BFF"""" #HillYes #LaborDay",RT @joshhmack: The definition of #StrongerTogether is when you register the guy who hit your car to vote .@HillaryClinton {{link}},"S/O to the 50+ yr old woman here with a giant poster that says """"Hillary = my BFF"""" #HillYes #LaborDay","She's not asking us what we have to lose, she's asking us what we want to win! -Lily Eskelsen Garc&#237;a, president of @NEAToday #LaborDay",772904320157093888,9/5/2016 21:08:44,Just once I want @HillaryClinton to enter stage via parachute is that so much to ask??,MANUAL,FULL INFORMATION
